Text,Sentiment
Hường Nguyễn tăng thế thì chịu trường rồi,0
Hường Nguyễn khóc:(,0
Hường Nguyễn mk cx cùng câu hỏi,0
Thực ra câu hỏi này đc hỏi r ạ... và thầy Hoàng Minh Sơn đợt trao đổi ý kiến giữa sv và cán bộ trường đã nói... là.... học phí dựa trên toàn bộ 5 năm ( 4 năm ) của từng ngành đào tạo... và chia ra tính các môn san bằng tín như vậy cho đỡ mất công tính môn cao môn thấp,0
"Trường ơi đừng tăng học phí nữa...nhà mình còn gì đâu
có mỗi con wave tàu cũng phải đem đi bán",0
Đô Trương có phải do tôi tăng đâu,0
Duy Trường chắc do tôi,0
Chầm cảm,0
"Em k hiểu tại sao tăng từ 500k lên 600k là 10% mọi người ạ? Mọi người nghĩ có nên ý kiến không? Nói một đằng, làm một nẻo thế này, cần lắm 1 lời giải thích ạ? Chứ em là em bực lắm rồi ạ :)))",0
"Valery Legasov Thầy said tăng thế là hợp lý vì CTTN & CLC nhà trường bù chi phí, không công bằng với CTTT
Mà khi vào trường thầy nói học phí như đại trà",0
"Long Nguyen Van cũng chịu luôn, giọng nào cũng nói được thế này thì bao nhiêu thóc cho đủ =))) mà mấy học phần chung thì tôi cũng k hiểu trường phải bù cái gì nữa =)))",0
"Valery Legasov Cái này năm nào cũng thắc mắc rồi, nhưng không ăn thua",0
Valery Legasov bạn học ngành gì mà học phí cao vậy ạ ::,0
Trần Đắc Dương mình học ngành gì cùng với bạn có cặp sừng gấp đôi canxi á =)),0
:((,0
"Valery Legasov đồng ý luôn, mà sao ông ít tín thế",0
"Nguyễn Quốc Khánh tôi đki thêm ít với lại kì này cũng ít ông, có 18 tín thôi à.",0
Valery Legasov mà sao mấy môn học chung với đại trà mà học phí vẫn tăng nhỉ,0
"Nguyễn Quốc Khánh cái đó cũng là một vấn đề đáng nói nữa ông à, tôi bực lắm rồi mới phải nói.",0
"Valery Legasov tôi cx bực, tăng 10% còn đỡ, h tăng đến 20%",0
Nguyễn Quốc Khánh còn cái viettelpay chưa đả động gì đâu đấy =))) bực k chịu nổi,0
"Valery Legasov ừ ha, quên mất vụ đó",0
Tiện so sánh,0
Phạm Văn Huy chỗ tôi 12k 1 yến bro ạ :((,0
Học qsc chưa bác?,0
"Đỗ Thanh Thủy có rồi bác. Chung cũng 600k mà riêng cũng 600k, ôi trời =))",0
"Nghĩ chán vch.
các thầy bảo là vì tài năng có thầy tốt dạy, trang thiết bị tốt,...trên yammer á.",0
Đỗ Thanh Thủy =))) học chung thì tốt hơn cái gì ta =)),0
Đỗ Thanh Thủy cái máy oscilloscope ở PTN tụi anh còn có tuổi cao hơn cả tuổi của anh rồi,0
"Valery Legasov bạn vào nhóm bk đại cương môn phái , xả đi cho đỡ bực",0
Nghỉ học,0
Ken Nguyễn ctrinh tiên tiến à bạn @@,0
Ken Nguyễn +1 slot nghỉ học :(((,0
Nguyễn Thu Hằng ny còn hơn 24 củ này,0
Nguyễn Thu Hằng t nằm giữa 2 đứa cm,0
Hà Phương Chán chẳng buồn nói :(((,0
Nguyễn Thu Hằng dell hiểu sao tự nhiên tăng hẳn 20%,0
Lê Đặng Kiên out trường,0
Ken Nguyễn tăng cho bằng bạn bằng bè,0
Nguyễn Thu Hằng cố găng kì này vậy nhưng khi gặp hóa công học hết buổi thứ 2 thầy vẫn ko dạy gì chỉ nói định hướng đi du học,0
Ken Nguyễn quả này mà tạch vài môn thì bể nợ :)),0
Vũ Mạnh anh hỏi thằng phòng anh nói thử mấy môn rồi ấy ạ,0
Thôi mình về quê ((,0
Việt Hằng ghê z á,0
Nguyễn Mạnh Duy khs tăng nhiều vậy luôn,0
Việt Hằng hệ gì kinh vậy bro,0
Việt Hằng sai sai,0
Nguyễn Hoàng Sơn liên kết quốc tế bro ạ,0
Nguyễn Mạnh Duy của c nhiều ko,0
Việt Hằng,0
Việt Hằng tui 35tr,0
,0
Đặng Thị Quỳnh ít thế em.haha,0
Nguyễn Kiên anh bao nhiêu,0
Đặng Thị Quỳnh a có 13tr5 thôi bớt hơn e được 4kg rươi. Haha,0
Nguyễn Kiên,0
So sad,0
Vũ Xuân sợ,0
Nguyễn Thảo Vi ai dám học nữa,0
Vũ Xuân học xong làm kèo đốt tr,0
Kỳ này mấy tn ?,0
"Trangg 4 ạ, thêm 2 thí nghiệm kèm =6",0
Vũ Xuân me too,0
Vũ Xuân kỳ này em bn tín,0
"Trangg kèo này mà ra trường thất nghiệp nữa, chắc trầm cảm . Thấy có lỗi vì xin tiền bố mẹ quá nhiều chị ạ",0
Vũ Xuân cố học thôi,0
20 tín ạ,0
Vũ Xuân c 21 nè. Tha hồ thó,0
Thóc,0
"Trangg hay học cử nhân thoại, đi làm tự đóng tiền học thạc sĩ chưd kĩ sư chắc thêm 50 củ",0
Vũ Xuân thạc sĩ 3.2laf free học phí mà,0
"Trangg nhưng e éo đc 3.2 ạ, chắc gì đx bằng khá",0
Chị có định học thạc sĩ k,0
Vũ Xuân không e,0
Trangg chị học kĩ sư ạ,0
Vũ Xuân uh e,0
Em muốn nói là tay anh ở avatar đẹp thế =))),0
Thanh Thanh,0
Thanh Thanh hỏng,0
Phạm Thị Thoa haha. Mê trai tí thôi mà =))),0
Chán luôn :((,0
"Hiếu Nguyễn idol kì này bao tín mà nhiều thế, t 17 mà 13tr",0
Nguyễn Thanh Tùng con qsc đã húp 6 tín hp r :)) t cũng 17 mà,0
Sinh viên giàu vượt khó :((,0
Có 17 tín mà bay luôn 15 củ,0
Sương sương 17tr vì thêm gỡ giới hạn Toeic,0
:((,0
Thanh Bình nhà trường tặng quà trung thu sớm quá,0
"Đỗ Minh Hoàng sớm thật
hông vui",0
Thanh Bình tính theo thế này 1 năm 34 tr,0
Thanh Bình nhìn chán thật,0
"Ngọc Tuyên kỳ này hơi nhiều, thôi, làm tròn 30 đi",0
Thanh Bình ừ nghe cx tức vào bảo 22 25 tr thôi,0
Ngọc Tuyên lúc đó chúng ta là chiếu mới mà,0
Thanh Bình biết thế e bỏ chị bình làm chiếu trường khác,0
Ngọc Tuyên giờ chưa muộn,0
Thanh Bình cx muộn rồi bạn,0
Ngọc Tuyên học phí m bn,0
Đỗ Minh Hoàng 16tr 3tr,0
Ngọc Tuyên bao tín đấy,0
Đỗ Minh Hoàng 18,0
Ngọc Tuyên t 16 mà ít hơn m 500k,0
Đỗ Minh Hoàng lí 1 có thí nghiệm mà,0
Ngọc Tuyên ah còn tin đc nữa,0
Còn ít chán,0
V Ngoc Anh anh k62 mà em so với K64 lmj,0
Đoàn Tiến Dũng em bảo của em còn ít so với mọi người chán,0
Các idol rush hết chương trình rồi hay sao mà kì này học chưa tới chục củ thế kia,0
"Nguyễn Đăng Phong học 16 Tín ,21 tín phí, 340k /1 tín nên chỉ hết tầm đó",0
Sương sương chưa đki thêm môn,0
Hoàng Thị Mai bán thận thôi @@,0
Hoàng Thị Mai xinh như em thận đc giá đó,0
Đoàn Tiến Dũng xinh có liên quan đến giá thận à anh,0
"Hoàng Thị Mai có liên quan chứ
xinh chứng tỏ thận tốt rồi",0
Đoàn Tiến Dũng == nope nope,0
Học phí tăng khiếp luôn,0
Sắp giống RMIT đến nơi rồi,0
,0
Hải Minh bao tín thế minh,0
Toàn Herrera 20 ạ,0
Hải Minh mình 21 tín thêm qsc cũng = tiền bạn,0
Hải Minh QSC học chưa sao khủng bố vậy???,0
"Thuc Nguyen Van toàn chuyên ngành mà...
+1 thể nữa",0
Hải Minh,0
Quynh Anh đh hoàng gia r :((,0
Sao bảo lưu thí nghiệm mà vẫn tính tín học phí vậy ạ ?,0
Nguyễn Thị Yến Nhi thế thì đi TN đi để đỡ phí e,0
Thành Đạt pha lật kèo quá ạ :((( đăng ký lớp miễn thí nghiệm xong vẫn tính học phí,0
Nguyễn Thị Yến Nhi ơ. Đúng r còn j. Lật kèo gì đâu e. Bao năm vânc nvay,0
Thành Đạt em hỏi mọi người thì ai cũng bảo em không tính học phí đâu :(( em còn đang mừng,0
Nguyễn Thị Yến Nhi baoe lưu kết quả thôi chứ không bảo lưu tiền,0
Nguyễn Nhật Quyên em giác ngộ được rồi ạ :(((,0
Ôi.. vcđ.. thật à. Thôi. Cứ ngây thơ. Tìn đc giảm,0
Gớt nước mắt,0
Mai Mai đại gia Hp mà lo à,0
Lý Cules Jr. Thôi bạn ơi tôi sắp ăn mì gói qua ngày để tích tiền đóng học phí rồi,0
Mai Mai mì tôm có 2 con tôm hùm chứ gì,0
Lý Cules Jr. Tôm hùm giấy bạn à,0
Quay quay quay =)),0
Cho mình hỏi BHYT năm nào cũng phải đóng ạ ?????,0
Nam NV đúng r,0
Hoan Hà mình tưởng là cái BH năm nhất dùng đc 5 năm,0
Nam NV 5 năm ở đâu đó bạn ơi,0
Long Nguyen Van mình đọc trên BH ý bạn,0
"Nam NV 5 năm liên tục tính từ, nghĩa là đóng BHYT liên tục 5 năm, nếu đủ 5 năm liên tục thì sẽ được hưởng nhiều chế độ hơn",0
Long Nguyen Van cảm ơn bạn đã thông não,0
Nam NV 5 năm là hạn sử dụng em ơi :<,0
Phạm Văn Huy Ước gì giá thóc cũng tăng,0
X4 lên r nói chuyện nha,0
Sương sương 12 tín,0
Sợ,0
Team chuẩn bị bán thận,0
Nguyễn Hải Yến bạn học bao tín mà nhìu tiền vậy,0
Nguyễn Thảo 22 bạn ơi,0
Nguyễn Hải Yến mình cũng có 20 tín thôi,0
Nguyễn Hải Yến giống nhau vãi,0
Nguyễn Hải Yến đc đấy chị ơi,0
Buồn phiền vì nghèo,0
12trịu,0
Chát lắm bạn ơi,0
Xỉu up xỉu down xỉu ngang xỉu dọc,0
Giang Phạm 12tr tiền gì nữa vậy b,0
Trunganh Hoang tiền phí ghi danh trường Marjon bên Anh ạ :< mình FL2,0
Giang Phạm @@ b học đến năm mấy thì chuyển tiếp sang ạ??,0
Giang Phạm rich kid,0
"Giang Phạm con ơi đừng học nữa
nhà mình còn j đâu",0
Thu Nguyệt kì này mà tạch là ra khỏi nhà =)),0
Giang Phạm làm sugar baby hả,0
"Thu Nguyệt sugar cmm, có mà bị bố mẹ đuổi thì có =))",0
Đcm nhà giàu vãi l ạ,0
Giang Phạm richkid thi kinh roi` huhu,0
14 tín,0
Ơ ít thế thôi à,0
hì,0
Nguyễn Thanh Nhàn lớp phó show của mình đi,0
Đào Dương 15 trịu rữi thôi,0
Nguyễn Thanh Nhàn k64 cao là đúng r anh k62 có 340k/ tín thôi,0
Nguyễn Thanh Nhàn học bn tín đây,0
Đào Dương 20 tín thôi anh,0
E học thế nhanh già lắm,0
14 củ,0
bảo trường hoàng gia thì không ai tin,0
Lê Tuấn lớp nào đây anh,0
"An Đỗ lớp em, mà e đăng kí 24 tín nữa nên đắt",0
Lê Tuấn học phí lỗi mẹ rồi :(( lớp em có đứa 26 củ :((,0
"Trần Hải Long như đb ấy mà đóng theo viettelpay là đóng 1 cục 1 lúc thì chát quá, chia làm 2 đợt đã chát rồi, mà đm e ước khoảng độ 17 18 củ nó lên 24 chán chả muốn đi học nữa luôn",0
Lê Tuấn ơ tưởng vẫn chia 2 đợt :(( ?,0
"Trần Hải Long đóng theo viettelpay nó chỉ có 1 lựa chọn là đóng cả thôi , kì hè cũng đóng theo viettelpay mà",0
Lê Tuấn h chắc e bán nhà mới đủ tiền .-.,0
Vũ Trường a có 30 củ còn đỡ lo chứ e thì có đb có c,0
Vũ Trường với nại nhà a chường iem cũng hoàng gia thì mấy cái học phí đóng x2 nuôn a,0
Lê Tuấn đâu có đóng 2 đợt mà anh. Mình cứ nhân hệ số rồi bấm số tiền muốn chuyển thôi,0
"Pham Hai Nam kì hè đóng cả cục mà anh, để đợi xem sao , chứ giờ cũng chưa vô xem được",0
"Anh Tuấn anh nom học phí bọn em này, mới có 18 tín anh Tuấn ạ :))) tăng pro 20% thế này tôi nghĩ anh em mình nên vùng lên đấu tranh thôi :(((",0
"Valery Legasov em chỉ biết lặng im nhìn tiền chảy theo dòng nước mắt
giá mà chiều nay cô Hương dạy KTCT cũng giảng cho e về cái ni thì tốt",0
Lê Tuấn rồi đồng tiền sẽ đi đâu về đâu đây :(((,0
Valery Legasov tạch 1 môn thì ối dồi ôi,0
Lê Tuấn ok anh,0
Lê Tuấn đóng 2 đợt chứ. Còn kì hè là năm nào cũng đóng 1 đợt hay s ý.,0
"Hoan Hà đâu c , anh em năm ngoái kì hè đóng 2 đợt mà , năm nay mới khác nè , mà thôi đóng mấy đợt thì học phí như này vẫn ối dồi ôi chị ạ",0
Lê Tuấn chị thu mua thận nhé,0
Hoan Hà chị thu sugar baby thì e ứng tuyển :<,0
Lê Tuấn nhiều zữ z :<,0
Lê Tuấn học phí thế này thì khó có sugar daddy nào đỡ được em ạ,0
Lê Tuấn ngon anh,0
Vũ Trường nhà ai có đk đến nỗi đk 20 nguyện vọng thế,0
"Lê Tuấn em có 17 tín mà 20 củ rồi anh ạ
khóc ra máu mất
em chưa dám báo bố mẹ sợ bố mẹ cắm sổ đỏ thì khổ lắm anh ạ",0
Trần Tiến Bằng học dốt not có đk,0
Vũ Trường thuế giấc mơ tỉ lệ thuận với năng lực của mỗi người,0
nay ko còn thu học phí đợt 1 đợt 2 như trước à mn,0
Hihi,0
Thu Hằng Nguyễn lệ phí ghi danh là sao bạn,0
Dang Thi Ngoc Anh ngành của em học theo ctrinh trường nc ngoài nên phải nộp lệ phí ghi danh ạ,0
Wtf nghĩa là sao hả bạn? Kiểu như giữ chỗ lớp học á?,0
Lan D. Phung không b :)) ý là như kiểu song bằng nhưng chương trình hỗn hợp cả hust lẫn trường bên kia đấy ạ,0
Mssv đẹp thế :))),0
Sương sương 25 củ,0
Em chán lắm,0
Học phí đang phơi,0
Ai khóc nỗi đao nài,0
Văn Chung dư nợ 12tr có bị lm s k b?,0
Anh Tuan dư nợ đâu học phí kì này cả,0
Văn Chung dm xạo lon,0
Văn Chung vl ghê vậy,0
"Trái Tim Có Nắng
cái này k phải học phí của tôi bạn ạ",0
Huy Nguyễn,0
Văn Chung học phí của ai hả,0
Cướp thì im đeee,0
650k/ 1tín sợ vl,0
"Lê Trọng Phát
M bao nhiêu",0
12tr8,0
lặng lẽ vào đọc cmt,0
Vũ Thị Huyền quê BG toàn sỏi vs đá mà nhà trường làm tn chết em rồi,0
"Trần Bảo Hoàng biết tin trg sư phạm sv dc chu cấp 3tr6 chưa
h bỏ trg có kịp k nhỉ",0
"Vũ Thị Huyền kể mà biết trước em cũng làm giáo viên
chưa dám điện về nhà chị ạ",0
"Trần Bảo Hoàng ơ quên k bảo
c có thu mua thận vs giá sv nhé
có rì ib liên hệ c
nha",0
đang tìm chị ạ,0
"https://www.facebook.com/bee.huyen.37
thôi k cần tìm mô xa c cho link fb luôn này vào mờ hỏi
đảm bảo uy tín",0
Vũ Thị Huyền bị bế đi thì đừng thù em nhé,0
"Trần Bảo Hoàng
làm ăn là phải chân chính ơ
có lom dom rì mô mà sợ",0
"Vũ Thị Huyền đừng làm gì dại dột chị nhá
nên nhớ mình vẫn còn thận",0
"Trần Bảo Hoàng
c bán 1 quả thận để mua ip12 r
lr còn mà nhớ vs nhung",0
"Vũ Thị Huyền nhưng em còn
chị nghẻo em biết bán cho ai",0
"Trần Bảo Hoàng
c vẫn còn 1 nên yên tâm
vẫn chưa ngẻo vội
nếu có bán thì suy nghĩ e lieen hệ lại theo đg link trên kia nhớ",0
Vũ Thị Huyền kì này bạn tôi bnh,0
"Nguyễn Diệu Anh vẫn ở đầu 1
may chưa lên đầu 2
b lên đầu 2 chưa",0
"Vũ Thị Huyền mình chưa, mới 13 thôi",0
Vũ Thị Huyền ngành hoá mình vẫn bt : đấy ;(,0
"Nguyễn Diệu Anh
mk cũng sấp sỉ thế
nhìn các b đầu 2 r đầu 3 mà sợ quá",0
Gần 2 tấn thóc,0
"Duy Tùng úi,nhiều thế à",0
t về quê chăn heo đâyyyy,0
Ko ai cho sập cái trang học phí tiếp đi ạ :)),0
5tr630k,0
,0
Nguyễn Ngọc Toản nhiều tín có khác :)),0
Khoa Trâu lấy hết can đảm để đk haha,0
e 16 củ :))),0
L.Văn Nhất m hk quân sự ko,0
"24,4 củ",0
Đỗ Hải Dương chào Dương,0
"Vũ Minh chào Minh, Minh chắc ít hơn nhỉ?",0
Đỗ Hải Dương bằng nhao,0
Hello dương,0
Giờ hãy gọi trường mình là RUST,0
Mục Kỳ bạn tôi kì này bn đô thế,0
Đoàn Tiến Dũng cũng ngang bận đấy 11 củ :))) hay nghỉ học về nuôi bò,0
Mục Kỳ về quê kêu mẹ mua cho 2 con bò mà đi dắt,0
"Đoàn Tiến Dũng mẹ tớ bảo về bán hàng với mẹ để xây biệt thự, học tốn tiền vcl",0
Mục Kỳ vote bỏ học,0
"Đoàn Tiến Dũng được của ló, nhanh về quê còn tìm mối lấy chồng",0
HaiZz năm sau 30 củ cmnr,0
Hoan Võ Tá Bro na ná tôi thật :)),0
Trịnh Tiến Dũng haizzzz chán đời vl,0
Nhìn chán chẳng muốn ăn cơm.,0
Sương sương 12 củ :(((,0
14 củ :<,0
Đoàn Đức học phí ngày càng lên cao,0
pùn,0
"Nguyễn Nụ
Lại Hân
Vào xem cho đỡ đau",0
14tr :((,0
H chỉ có bán thận thôi,0
Nguyễn Duyên rồi ai nó mua thận m vậy????,0
nhà e có mỗi tạ thóc mà học phí toàn tính bằng mấy tấn thóc thế này là chịu rồi,0
Nguyễn Tá Luật gần 2 chục chưa bạn,0
Trần Sơn 3 tấn thóc,0
2 môn cuối ah bro,0
Nguyễn Toàn ???,0
ơ sao k62 mà ít thế,0
Nguyễn Đình Nguyên mình có 340k 1 tín học có 16 tín học phần chuyên ngành mình ít TN nên có 21 tín phí,0
Nhìn học phí muốn nghỉ học :)),0
Sao ít vậy bạn,0
"Trần Hải Sơn k62 ngành mình rẻ nhất trg rồi , 340k/tín học có 16 tín mấy môn tín học phần = tín học phí nên có 21 tín phí",0
Đoàn Tiến Dũng hazzz kb theo học đc đến khi nào,0
Trần Hải Sơn,0
kỳ này b học mấy tín ạ?sập rồi:((,0
"Hoàng Henry 16 tín chuyên ngành nma có 21 tín học phí thôi , mấy học tín học phí= tín học phần",0
21 tín mà tiền rẻ v,0
Sáng Chương mình k62 ngành mình tín rẻ nhất khoá rồi có 340k tín,0
Đoàn Tiến Dũng tưởng giờ tín hp= tín hphi rồi nhỉ.:((,0
Hoàng Henry ko á lmj có chuyện đó,0
Học phí lại tăng,0
Phạm Tiến Dũng của bạn cx tăng à,0
Đào Dương tăng mạnh bạn ơi huhu,0
"đỉnh của chóp , thế này đi bình luận bao nhiêu cho đủ",0
Đào Dương làm nửa năm đủ học phí 1 kì :)) k ăn tiêu gì,0
"Năm nào cũng lên 10% , sợ",0
Phạm Tiến Dũng hết nắm 3 này thôi,0
Đào Dương trường thì ra sức tăng. Trong khi chất lượng dạy thì vẫn vậy :)),0
tăng để còn cải thiện chứ bạn ơi,0
Đào Dương ròo đợi mình ra trường rồi cải thiện hay sao bạn,0
T cx ko nằm trong BGH trường nên ko rõ bạn à,0
"Đào Dương giới thiệu với Dương kia là Minh Thắng - đội trưởng đội SVTN SIE nhé, có gì cần ae cứ kết hợp với nhau",0
"toàn các sếp cả, mình vinh dự thật =))",0
à Oke nhé rất vui khi biết nhau,0
14 củ :)),0
15tr2,0
đồng cảnh ngộ,0
Toan Nguyen e 15tr6 đây @@,0
Minhh Quang 23TC chắc ô 24 à?,0
Thế này đã đủ trình để nói chuyện với các idols chưa?,0
Toan Nguyen e 22 @@,0
,0
Dao Hong Anh cái này là bên quốc tế phải ko bn,0
Anh Tuan ko mk là hẹ thường thôi,0
Dao Hong Anh t gấp đôi cơ :)),0
An Đỗ hơn triệu một tín à,0
Sao cttt lý đại cương 2 lại 6.5 tín vậy mn ơi,0
"Hoàng Anh uiii nhìu thế
mình có 4,5 thui",0
Hoàng Anh uii bạn học c3 Đa Phúc à,0
Hoàng Anh trầm cảm mẹ luôn,0
CTTT thì kiểu gì chả cao hơn các chương trình khác.,0
"3 tín lý thuyết , 3 tín rưỡi thực hành nhé",0
nguyễn quang huy em cảm ơn,0
... tui 50trieu học phí,0
Sắp bán thân rồi,0
Bay nhẹ tấn tóc rồi,0
ủa sao mk check chưa có ta??,0
Vay ngân hàng mà đóng tiền học ae à -)),0
Anh Hoàng,0
Không những lỗ mà trượt Nhật thì lại khóc rơi nước mắt,0
Học phí RHUST đã cao nhưng chắc chắn gọi 0969611609 lắp mạng giá sẽ không cao =)),0
Lê Trung Kiên tư vấn cho em 1 line sử dụng cho 10 người ở b5 ạ,0
Ai cho em xin review học phí khoa kĩ thuật hóa học vs ạ. Em cảm ơn ạ,0
Thu Hà 420k/tín đối với chương trình CH1 (CT chuẩn) ~20-24tr/năm nhất,0
"Học lại còn lỗ với lãi à :>> chả hiểu các em nghĩ gì mà nói dc mấy kiểu như này, k vào thì cho ng khác vào, năm sau thi lại
1 năm ôn thi lại chắc cũng đỡ ""lỗ"" hơn đấy",0
"An Đỗ em có để cái icon ở sau câu để biểu thị cái ""joke"" mà :vv anh cứ quan trọng hóa nó lên đó ạ :<",0
An Đỗ tuỳ suy nghĩ mỗi người,0
An Đỗ Đỗ Quốc An gắt thế,0
An Đỗ chàng trai vàng trong làng quan trọng hoá những vấn đề không cần quan trọng mà lại quan trọng,0
Tuấn Đỗ Thích dc k :>,0
An Đỗ eooo,0
Thái Bảo em hiền mò :((,0
An Đỗ gắt quáaa honng có quenn,0
Thái Bảo em hiền như anh Pảo lun á :((,0
Đúng ban học phí rồi,0
An Đỗ tuỳ thôi :)))),0
"A sinh viên năm 4 chỉ có thể khuyên các e là thôi ở nhà 1 năm r năm sau thi lại thôi. Vẫn chưa nghe câu "" Làm ng k muốn muốn làm sinh viên BK à"". Khuyên thế thôi chứ nhà e nhiều thóc thì e cứ học thôi.",0
CV Duy tính sương sương 1 năm hết bao nhiêu tấn a,0
"Anh Quan Nguyen a k dám nói cả m mất niềm tin. Học đại trà giao động 40 củ, ctt tầm 80 củ. Học phí tăng theo từng năm vì vậy có thể hơn",0
"CV Duy e k học ở BK nên e hỏi v thôi
Thế này bán thận sợ k đủ",0
Anh Quan Nguyen chúc mừng. Tưởng k thì toanggg,0
"CV Duy may quá a ạ
Cái đk học bạ e k đủ",0
"CV Duy anh ơi, làm gì có chuyện đại trà 40 với cttt 80 thế ạ
em học cttt có thể coi như đắt gần nhất mà cũng chỉ đến gần 60tr. Anh đừng nói thế làm các em hoang mang nữa",0
An Đỗ e k bao nhiêu ???,0
An Đỗ em là liên kết quốc tế ạ. Hôm trước thấy 1 anh đóng học phí kì 1 là gần 37tr rồi. Năm nay thấy bao tăng nữa nên em nghĩ cũng phải lên 40 đấy ạ :<,0
"CV Duy bạn K64 đó anh, 80 củ chắc anh đang nói chương trình lk quốc tế chứ CTTT làm gì mà 80 củ. Phóng đại cx vừa vừa thôi anh ạ",0
Minh Dung Dao ME-NUT là lk quốc tế mà anh,0
Minh Dung Dao à ukm. Chắc a viết nhầm. Ý a đang nói mấy ngành liên kết việt nhật việt úc ấy. Sr các e. Cơ mà a vẫn giữ quan điểm khuyên các e quay đầu ^^,0
CV Duy giờ quay đầu là ra biển luôn,0
"CV Duy mà giờ học dưới môi trường Bách Khoa, kb anh học dc j nhưng lại đi nói cái câu “làm người k muốn...” khác gì sỉ nhục trường. Có ý kiến về học phí thì cứ việc chứ nói câu đấy nó chối lắm anh",0
Lê Công Tuyển thì các e chịu khó ở nhà 1 năm. Chứ h vào học nếu nhà mạnh đô k nói. K thì chắc khóc mất,0
Minh Dung Dao ? Sỉ nhục. Xin lỗi e. Câu này a đc nghe thầy a nói chứ kp a bịa ra ok nhé e. A k buết e k bao nhiêu nhưng k nên dạy ng khác nói như nào e ạ,0
"Lê Công Tuyển mấy khoa LK quốc tế vẫn đắt vậy từ trc đến giờ rồi
em có xem cái anh 37tr đó là năm mấy và có những môn như nào chưa",0
Minh Dung Dao a chẳng sỉ nhục j trường cả. Ý nói ở đây là BK nó k như mơ đâu thế thôi. Còn e hiểu s thì tùy ^^,0
"CV Duy em thấy thầy nói thế cũng k hề hay. Em cx k có ý định dạy ai, nhưng có lẽ là sinh viên đang học tại trg, câu nói đó k phù hợp. Nếu là giảng viên thầy ấy cứ thử nói thế công khai xem nhà trg nghĩ gì",0
An Đỗ anh đó năm 3 ạ. Nói chung là em kêu thì vẫn kêu còn học thì vẫn phải học thôi ạ. Mong là csvc đúng với số tiền mình bỏ ra chứ cũng không để mình thất học được ạ,0
Minh Dung Dao thôi e nghiêm túc vl. A k cãi nhau với e nữa. E biết nhiều thì e chỉ dạy các e sau đi. A xin phép ^^,0
"Lê Công Tuyển vậy năm nhất e cũng tầm 30 thôi
các e k chịu tìm hiểu xong xem các anh chị nói rồi rối hết cả lên
nhiều hay k cũng tuỳ số lượng môn em đăng kí nữa nha :))",0
CV Duy đấy cũng chỉ vì dòng all in quả này lỗ mà mấy anh nghiêm túc cứ nói em :vv chắc trường mình đã triệt hết đi sự vui tính của mọi người rồi :<<,0
"Lê Công Tuyển anh tin là Nhà trường có chất lượng đào tạo tốt, môi trường năng động sáng tạo; nhưng cơ sở vật chất và phương pháp còn nhiều hạn chế. Sự chủ động và tích cực của sinh viên cx là một phần giúp các em nhận được tối đa giá trị trường mang lại. Chúc em may mắn",0
An Đỗ dạ thì em có tìm hiểu nhưng mà về phần nghe anh chị nói thì nó là thực tế các anh chị trải nghiệm. Thì tích xác thực vẫn cao chứ ạ. Các tiền bối đi trước đóng góp ý kiến thì em chắt lọc và tiếp thu thôi ạ,0
Minh Dung Dao em cảm ơn tiền bối ạ!!,0
"Lê Công Tuyển vui tính tuỳ việc em ạ, k phải cái gì cũng lôi ra nói vui dc đâu",0
"Lê Công Tuyển còn kêu thì thoải mái em, có vô vàn thứ bất cập ở trường. Nhưng quan trọng là tôn trọng và hiểu cho trường, tự khắc phục khó khăn; đồng thời cố gắng suy nghĩ kỹ và bày tỏ quan điểm thật mạch lạc để Trường có thể phục vụ SV tốt hơn",0
CV Duy ai đã che cơn mưa hài hước của b vậy?,0
Minh Hiếu ^^,0
"Minh Dung Dao con trai mà, nghỉ thoáng lên,có j mà sỉ nhục, a ấy đùa thôi có j đâu, câu đó nhiều ng ns mà, con trai đừng xét nét quá chứ bn !",0
Đức Thắng ừ chính ra tôi dùng từ sai,0
All gần h êt,0
Phong Ha ko cần hỏi nữa đâu bạn ơi.17h30 có điểm r..H ngồi hóng đi bạn,0
"Mình cũng ME-NUT. Không sao bạn à, mình mất tiền nhưng đc học chất lượng tốt, 1 môi trường tốt, .. thuận lợi nhiều mặt cho mình chứ",0
"Mik ko biết đủ tiền hk ko nữa
Chắc nhường cho những bạn khác thôi ,gia đình khó khăn",0
Phàng Sỳ cố lên bạn. Mình học cho tương lai mà,0
"Lê Công Tuyển bố mik vừa mất chưa qua 1tháng đây buồn lắm
Nhưng mà phải cố gắng lên thôi",0
Phàng Sỳ cố lên bạn. Việc gì cũng có cách giải quyết hết,0
Vg . cảm ơn ạ,0
Phàng Sỳ cố lên bạn ơi! cái gì cũng có cách giải quyết mà.,0
Nguyễn Nghĩa Bách .mk cảm ơn ạ,0
Nguyễn Nghĩa Bách thế giải quyết cho bạn này hộ xem nào ?,0
"Học phí thì cao , trang thiết bị thì thôi k nói nữa",0
"Kì đầu năm ngoái học phí của bọn anh là 32củ né, các em cộng thêm 12% nữa là biết kì đầu phải đóng bn rồi đấy",0
Mình cũng vào ME-NUT bạn ạ . Quả học phí năm này như 1 đấm vào mặt ấy bạn ạ : (((,0
Thế tiết kiệm tiền bằng cách bỏ học thôi,0
Trợ Lí Gu Ghồ thế thì chết à :<<,0
Lê Công Tuyển thế mất thêm tiền để sống hay tiết kiệm mà chết,0
