name,category,price,image,url,ram,memory/rom
xiaomi redmi note 9,xiaomi,3.800.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/r/e/redmi_note_9_0002_layer_1_2_3.jpg,https://cellphones.com.vn/xiaomi-redmi-note-9.html,4 gb,
realme 6 8gb,realme,4.990.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/6/3/637201445440499743_realme-6-xanh-1_3.png,https://cellphones.com.vn/realme-6-8gb.html,8 gb,
realme c12,realme,2.690.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/r/e/realme_c12_0001_realme_c12-removebg-preview.jpg,https://cellphones.com.vn/realme-c12.html,3 gb,
iphone 11 256gb i chính hãng vn/a ,iphone,21.900.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/l/a/layer_20_2.jpg,https://cellphones.com.vn/iphone-11-256gb.html,4 gb,
nokia 6300 4g,nokia,2.490.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/1/_/1_2_.png,https://cellphones.com.vn/nokia-6300-4g.html,,
vivo y20,vivo,3.290.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/v/i/vivo-y20.png,https://cellphones.com.vn/vivo-y20.html,4 gb,
iphone 7 plus 128gb i chính hãng vn/a ,iphone,10.000.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone-7-plus-den.jpg,https://cellphones.com.vn/iphone-7-plus-128-gb-cty-vn.html,3 gb,
iphone 12 256gb i chính hãng vn/a ,iphone,25.000.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone-12_7__7.jpg,https://cellphones.com.vn/iphone-12-256gb.html,4 gb,
samsung galaxy note 10 lite,samsung,10.500.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/2/0/2026427-removebg-preview.png,https://cellphones.com.vn/samsung-galaxy-note-10-lite.html,8 gb,
apple iphone 8 plus 128gb i chính hãng vn/a ,iphone,13.900.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone_8_plus_1.jpg,https://cellphones.com.vn/iphone-8-plus-128gb-chinh-hang-vn-a.html,3 gb,
vivo y30,vivo,3.490.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/v/i/vivo-y30-_3.png,https://cellphones.com.vn/vivo-y30.html,4 gb,
vivo y11,vivo,2.590.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/v/i/vivo-y11_1_.png,https://cellphones.com.vn/vivo-y11.html,3 gb,
xiaomi redmi note 9s 4g 64gb,xiaomi,4.450.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/r/e/redmi_note_9s_0002_layer_1.jpg,https://cellphones.com.vn/xiaomi-redmi-note-9s.html,4 gb,
samsung galaxy s20+ (plus),samsung,22.000.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/6/3/637170945536714482_ss-s20-plus-den-1.png,https://cellphones.com.vn/samsung-galaxy-s20-plus.html,8 gb,
iphone 7 plus 32gb i chính hãng vn/a ,iphone,10.500.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone-7-plus.jpg,https://cellphones.com.vn/iphone-7-plus-32-gb-cty-vn.html,,
nokia 105 (2019) 2 sim,nokia,359.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/a/e/ae08c25c6e913812f2fd60aca318bd8a_1.jpg,https://cellphones.com.vn/nokia-105-dual-sim-2019.html,,
nokia c2,nokia,1.590.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/n/o/nokia_c2-den1-removebg-preview.png,https://cellphones.com.vn/nokia-c2.html,1 gb,
samsung galaxy s21 plus 5g (đã kích hoạt bảo hành online),samsung,17.000.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-s21-plus-3_2.jpg,https://cellphones.com.vn/samsung-galaxy-s21-plus-da-kich-hoat-online.html,8 gb,
nokia 8.3 5g,nokia,9.290.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/n/o/nokia_8.3.jpg,https://cellphones.com.vn/nokia-83.html,8 gb,
iphone 12 mini 256gb i chính hãng vn/a ,iphone,19.990.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone-12_7__6.jpg,https://cellphones.com.vn/iphone-12-mini-256gb.html,4 gb,
iphone se 2020 128gb i chính hãng vn/a ,iphone,11.590.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone-se-2020_1__5.jpg,https://cellphones.com.vn/iphone-se-2020-128gb.html,3 gb,
vivo v19,vivo,6.290.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/v/i/vivo-v19-_4.png,https://cellphones.com.vn/vivo-v19.html,8 gb,
realme c17,realme,3.600.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/r/e/realme-c17_1_.jpg,https://cellphones.com.vn/realme-c17.html,6 gb,
samsung galaxy a21s,samsung,4.250.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/a/2/a21s_0002_layer_1_2.jpg,https://cellphones.com.vn/samsung-galaxy-a21s.html,3 gb,
vivo y20s,vivo,4.190.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/v/i/vivo-y20s.jpg,https://cellphones.com.vn/vivo-y20s.html,6 gb,
vivo y51 2020,vivo,5.290.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/v/i/vivo-y51-cty_1_.jpg,https://cellphones.com.vn/vivo-y51-cty.html,8 gb,
iphone 12 pro 512gb i chính hãng vn/a ,iphone,32.500.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone-12-pro-max_3__10.jpg,https://cellphones.com.vn/iphone-12-pro-512gb.html,6 gb,
samsung galaxy z flip,samsung,20.990.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/z/-/z-flip-1_1.jpg,https://cellphones.com.vn/samsung-galaxy-z-flip.html,8 gb,
samsung galaxy m21,samsung,5.100.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/6/3/637209156915075495_ss-m21-den-1_1_.png,https://cellphones.com.vn/samsung-galaxy-m21.html,4 gb,
nokia 8000 4g,nokia,2.790.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/1/_/1_2__1_1.png,https://cellphones.com.vn/nokia-8000-4g.html,,
oppo reno4 pro,oppo,10.190.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/_/0/_0001_combo_-_reno4_pro_-_white.jpg,https://cellphones.com.vn/oppo-reno-4-pro.html,8 gb,
samsung galaxy s20 ultra trắng thiên vân,samsung,18.700.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/s/2/s20_ultra_cosmic_white_0000_layer_1.jpg,https://cellphones.com.vn/samsung-galaxy-s20-ultra-trang-tinh-van.html,12 gb,
vivo v20 se,vivo,5.790.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/6/3/637399143538220514_vivo-v20-se-den-1.png,https://cellphones.com.vn/vivo-v20-se.html,8 gb,
xiaomi mi 11 lite 4g,xiaomi,8.500.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/_/g/_grfeg.png,https://cellphones.com.vn/xiaomi-mi-11-lite-4g.html,8 gb,
xiaomi redmi 8 4gb,xiaomi,3.600.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/r/e/redmi-8-4g-den.png,https://cellphones.com.vn/xiaomi-redmi-8-64gb.html,4 gb,
oppo a53,oppo,4.090.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/_/0/_0001_photo_2020-08-28_08-34-33.jpg,https://cellphones.com.vn/oppo-a53.html,4 gb,
samsung galaxy z fold2 5g (phiên bản mùa xuân),samsung,47.500.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxy-z-fold2-5g-1_3.jpg,https://cellphones.com.vn/samsung-galaxy-z-fold-2-mua-xuan.html,12 gb,
apple iphone xr 256gb i chính hãng vn/a ,iphone,16.990.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/i/p/ip-xr-gold.jpg,https://cellphones.com.vn/apple-iphone-xr-256-gb-chinh-hang-vn.html,,
xiaomi redmi note 9 pro 128gb,xiaomi,6.200.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/x/i/xiaomi-redmi-note-9-pro-128gb-1.jpg,https://cellphones.com.vn/xiaomi-redmi-note-9-pro-128gb.html,6 gb,
oppo a54,oppo,4.390.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/o/p/oppo-a54-4g-black-600x600.jpg,https://cellphones.com.vn/oppo-a54.html,4 gb,
vivo y12s (2021),vivo,3.090.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/v/i/vivo-y12s.jpg,https://cellphones.com.vn/vivo-y12s.html,3 gb,
samsung galaxy a30s,samsung,4.290.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/x/a/xanh_5_4.jpg,https://cellphones.com.vn/samsung-galaxy-a30s.html,4 gb,
huawei nova 7i,huawei,6.290.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/6/3/637187431541640460_huawei-nova-7i-1_2.png,https://cellphones.com.vn/huawei-nova-7i.html,8 gb,
nokia 215 4g,nokia,749.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/n/o/nokia-215-4g-600jpg-600x600.jpg,https://cellphones.com.vn/nokia-215-4g.html,,
oppo a31 6gb,oppo,4.690.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/o/p/oppo-a31-trang_2.png,https://cellphones.com.vn/oppo-a31-2020-6gb.html,6 gb,
itel it5091,other,350.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/p/h/photo_2019-05-31_09-14-45_1_.jpg,https://cellphones.com.vn/itel-it5091.html,,
điện thoại energizer energy e100,other,490.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/e/n/energizer-e100_0001_637137270490073693_e100-1.jpg,https://cellphones.com.vn/energizer-energy-e100.html,,
masstel izi 280,other,450.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/6/5/65b8f249c6dc999c2f0252cc43b5644f1.jpg,https://cellphones.com.vn/masstel-izi-280.html,,
huawei y6p,huawei,2.890.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/g/r/green_1.jpg,https://cellphones.com.vn/huawei-y6p-2020.html,4 gb,
itel it2123v,other,200.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/p/h/photo_2019-05-27_10-15-131.jpg,https://cellphones.com.vn/itel-it2123v.html,,
nokia 210,nokia,690.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/n/o/nokia_210-front-back.jpg,https://cellphones.com.vn/dien-thoai-nokia-210.html,,
masstel fami s,other,590.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/a/3/a3b87cba698a0fd80d97fa2da4cd4795.jpg,https://cellphones.com.vn/masstel-fami-s.html,,
samsung galaxy a01 core,samsung,1.850.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-a01-core-3.jpg,https://cellphones.com.vn/samsung-galaxy-a01-core.html,1 gb,
điện thoại energizer energy e20,other,650.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/e/n/energizer-energy-e20_0002_layer_1.jpg,https://cellphones.com.vn/energizer-energy-e20.html,,
masstel izi 206,other,290.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/6/3/636821060280632742_hasp-masstel-izi_206_2_1.jpg,https://cellphones.com.vn/masstel-izi-206.html,,
masstel fami 12,other,390.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/6/3/636384066155168493_1.jpg,https://cellphones.com.vn/masstel-fami-12.html,,
itel it2580,other,350.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/i/t/itel-2580-den-600x600.jpg,https://cellphones.com.vn/itel-it2580.html,,
nokia 110,nokia,459.000 ₫,https://cdn.cellphones.com.vn/media/catalog/product/cache/7/small_image/220x175/9df78eab33525d08d6e5fb8d27136e95/n/o/nokia_110-front_n_back-black.png,https://cellphones.com.vn/dien-thoai-nokia-110.html,,
apple iphone 12 pro max 128gb chính hãng vn/a,iphone,28950000,https://clickbuy.com.vn/uploads/2020/10/thumb_ip12pro_3.jpg,https://clickbuy.com.vn/apple-iphone-12-pro-max-128gb-chinh-hang-vn-a/,6 gb,128 gb
apple iphone 12 pro 128gb chính hãng vn/a,iphone,26350000,https://clickbuy.com.vn/uploads/2020/10/thumb_ip12pro_3.jpg,https://clickbuy.com.vn/apple-iphone-12-pro-128gb-chinh-hang-vn-a/,6 gb,128 gb
apple iphone 12 64gb chính hãng vn/a,iphone,19690000,https://clickbuy.com.vn/uploads/2020/10/thumb_ip12_4.jpg,https://clickbuy.com.vn/apple-iphone-12-64gb-chinh-hang-vn-a/,4 gb,64 gb
apple iphone 11 64gb chính hãng vn/a,iphone,15490000,https://clickbuy.com.vn/uploads/2019/09/thumb_ip11_4.jpg,https://clickbuy.com.vn/apple-iphone-11-64gb-chinh-hang-vn-a/,4 gb,64 gb
xiaomi poco m3 chính hãng,xiaomi,3190000,https://clickbuy.com.vn/uploads/2020/12/thumb_m3-3.jpg,https://clickbuy.com.vn/xiaomi-poco-m3-chinh-hang/,4gb,64 gb
xiaomi redmi note 10 chính hãng (4gb/ 64gb),xiaomi,4190000,https://clickbuy.com.vn/uploads/2021/03/thumb_rmn10_2.jpg,https://clickbuy.com.vn/xiaomi-redmi-note-10-4g-64g-chinh-hang/,4gb,64 gb
xiaomi redmi note 10 chính hãng (6gb/ 128gb),xiaomi,4940000,https://clickbuy.com.vn/uploads/2021/03/thumb_rmn10_2.jpg,https://clickbuy.com.vn/xiaomi-redmi-note-10-chinh-hang/,6gb,128 gb
xiaomi redmi 9a chính hãng ram 2g 32gb,xiaomi,1890000,https://clickbuy.com.vn/uploads/2021/03/thumb_9a-1.jpg,https://clickbuy.com.vn/xiaomi-redmi-9a-chinh-hang-ram-2g-32gb/,2gb,32 gb
xiaomi redmi note 9 4g 128gb chính hãng,xiaomi,3790000,https://clickbuy.com.vn/uploads/2020/06/thumb_10x-1.jpg,https://clickbuy.com.vn/xiaomi-redmi-note-9-chinh-hang-4g-128gb/,4gb,128 gb
xiaomi redmi note 10 pro chính hãng (6gb/ 128gb),xiaomi,6990000,https://clickbuy.com.vn/uploads/2021/03/thumb_rmn10p_1.jpg,https://clickbuy.com.vn/xiaomi-redmi-note-10-pro-chinh-hang-ram-6gb-128gb/,6gb,128 gb
xiaomi poco x3 6g 128g chính hãng,xiaomi,5990000,https://clickbuy.com.vn/uploads/2021/03/thumb_x3-1.jpg,https://clickbuy.com.vn/xiaomi-poco-x3-chinh-hang/,6gb,128 gb
samsung galaxy note 20 ultra chính hãng,samsung,19490000,https://clickbuy.com.vn/uploads/2020/08/thumb_note20_ultra_3.jpg,https://clickbuy.com.vn/samsung-galaxy-note-20-ultra-chinh-hang/,8 gb,256 gb
samsung galaxy s21 ultra 5g chính hãng,samsung,24200000,https://clickbuy.com.vn/uploads/2021/01/thumb_s21ultra-2.jpg,https://clickbuy.com.vn/samsung-galaxy-s21-ultra-chinh-hang/,12 gb,128 gb
samsung galaxy s21 plus 5g chính hãng,samsung,19790000,https://clickbuy.com.vn/uploads/2021/01/thumb_s21-1.jpg,https://clickbuy.com.vn/samsung-galaxy-s21-plus-chinh-hang/,8 gb,128 gb
samsung galaxy note 10 plus 256gb mỹ cũ 99%,samsung,11190000,https://clickbuy.com.vn/uploads/2021/04/thumb_note10_6.jpg,https://clickbuy.com.vn/samsung-galaxy-note-10-plus-my-moi-tran/,12 gb,256 gb
samsung galaxy note 10 256gb cũ 99% ( bản 5g),samsung,9290000,https://clickbuy.com.vn/uploads/2019/08/thumb_note10_plus-1.jpg,https://clickbuy.com.vn/samsung-galaxy-note-10-cu-my-256gb-2-2/,8 gb,256 gb
samsung galaxy a72 chính hãng (8gb/ 256gb),samsung,9990000,https://clickbuy.com.vn/uploads/2020/12/thumb_a72-3.jpg,https://clickbuy.com.vn/samsung-galaxy-a72-cong-ty-8gb-256g/,8 gb,256 gb
samsung galaxy a52 chính hãng (8gb/ 128gb),samsung,8290000,https://clickbuy.com.vn/uploads/2020/12/thumb_a52-1.jpg,https://clickbuy.com.vn/samsung-galaxy-a52-cong-ty-8gb-128g/,8 gb,128 gb
xiaomi redmi note 10 pro chính hãng (8gb/ 128gb),xiaomi,7490000,https://clickbuy.com.vn/uploads/2021/03/thumb_rmn10p_1.jpg,https://clickbuy.com.vn/xiaomi-redmi-note-10-pro-chinh-hang-ram-8gb-128gb/,8 gb,128 gb
apple iphone 12 pro max 256gb chính hãng vn/a,iphone,31750000,https://clickbuy.com.vn/uploads/2020/10/thumb_ip12pro_3.jpg,https://clickbuy.com.vn/apple-iphone-12-pro-max-256gb-chinh-hang-vn-a/,6 gb,256 gb
apple iphone 12 pro 256gb chính hãng vn/a,iphone,27990000,https://clickbuy.com.vn/uploads/2020/10/thumb_ip12pro_3.jpg,https://clickbuy.com.vn/apple-iphone-12-pro-256gb-chinh-hang-vn-a/,6 gb,256 gb
apple iphone xs max 64gb ( tbh – chưa active),iphone,13490000,https://clickbuy.com.vn/uploads/2019/04/apple-iphone-xs-max-black.png,https://clickbuy.com.vn/apple-iphone-xs-max-64g-tbh/,4 gb,64 gb
apple iphone 12 128gb chính hãng vn/a,iphone,21490000,https://clickbuy.com.vn/uploads/2020/10/thumb_ip12_3.jpg,https://clickbuy.com.vn/apple-iphone-12-128gb-chinh-hang-vn-a/,4 gb,128 gb
apple iphone 12 pro max lock 128gb mới trần,iphone,24990000,https://clickbuy.com.vn/uploads/2020/10/thumb_ip12pro_3.jpg,https://clickbuy.com.vn/apple-iphone-12-pro-max-lock-128gb/,6 gb,128 gb
apple iphone 12 64gb cũ 99%,iphone,17490000,https://clickbuy.com.vn/uploads/2020/10/thumb_ip12_4.jpg,https://clickbuy.com.vn/apple-iphone-12-64gb-cu-99/,4 gb,64 gb
apple iphone 12 128gb mới trần,iphone,19690000,https://clickbuy.com.vn/uploads/2020/10/thumb_ip12_4.jpg,https://clickbuy.com.vn/apple-iphone-12-128gb/,4 gb,64 gb
apple iphone 11 pro max 256gb cũ 99%,iphone,20590000,https://clickbuy.com.vn/uploads/2019/09/thumb_11-promax_3.jpg,https://clickbuy.com.vn/apple-iphone-11-pro-max-256gb-cu-99/,4 gb,256 gb
apple iphone 11 pro max 64gb cũ 99%,iphone,18790000,https://clickbuy.com.vn/uploads/2019/09/thumb_11-promax_3.jpg,https://clickbuy.com.vn/apple-iphone-11-pro-max-64gb-cu/,4 gb,64 gb
apple iphone 11 pro max lock 64gb,iphone,16090000,https://clickbuy.com.vn/uploads/2019/09/thumb_11-promax_4.jpg,https://clickbuy.com.vn/apple-iphone-11-pro-max-lock-64gb/,4 gb,64 gb
apple iphone 11 pro 64gb cũ 99%,iphone,15490000,https://clickbuy.com.vn/uploads/2019/09/thumb_11pro_1.jpg,https://clickbuy.com.vn/apple-iphone-11-pro-64gb-cu-99/,4 gb,256 gb
apple iphone xs 64gb (đổi bảo hành – chưa active),iphone,10390000,https://clickbuy.com.vn/uploads/2019/04/apple-iphone-xs-black.png,https://clickbuy.com.vn/apple-iphone-xs-64gb-tbh-chua-active/,4gb,64 gb
apple iphone 11 64gb cũ 99%,iphone,13190000,https://clickbuy.com.vn/uploads/2019/09/thumb_ip11_7.jpg,https://clickbuy.com.vn/apple-iphone-11-64g-likenew/,4 gb,64 gb
apple iphone xs max 64gb quốc tế cũ 99%,iphone,11590000,https://clickbuy.com.vn/uploads/2019/04/apple-iphone-xs-max-black.png,https://clickbuy.com.vn/apple-iphone-xs-max-quoc-te-64gb-cu-99/,4 gb,64 gb
apple iphone xs max 256gb quốc tế cũ 99%,iphone,12690000,https://clickbuy.com.vn/uploads/2019/04/apple-iphone-xs-max-black.png,https://clickbuy.com.vn/apple-iphone-xs-max-quoc-te-256gb-cu-99/,4 gb,256 gb
apple iphone xs 64gb quốc tế cũ 99%,iphone,8690000,https://clickbuy.com.vn/uploads/2019/04/apple-iphone-xs-white.png,https://clickbuy.com.vn/apple-iphone-xs-64gb-quoc-te-cu-99/,4gb,64 gb
apple iphone x 64gb quốc tế cũ 99%(ll/a),iphone,7790000,https://clickbuy.com.vn/uploads/2019/03/iphonex-space-gray.png,https://clickbuy.com.vn/apple-iphone-x-64gb-cu/,3 gb,64 gb
apple iphone xs max 512gb quốc tế cũ 99%(ll/a),iphone,13190000,https://clickbuy.com.vn/uploads/2019/04/apple-iphone-xs-max-black.png,https://clickbuy.com.vn/apple-iphone-xs-max-512gb-quoc-te-cu-dep-99/,4 gb,512 gb
apple iphone 8 plus 64gb quốc tế cũ 99% (ll/a),iphone,6890000,https://clickbuy.com.vn/uploads/2019/03/iphone-8-plus-den.png,https://clickbuy.com.vn/apple-iphone-8-plus-64gb-likenew-99/,3 gb,64 gb
apple iphone 8 64gb quốc tế cũ 99%,iphone,4590000,https://clickbuy.com.vn/uploads/2019/03/thumbip8-1.jpg,https://clickbuy.com.vn/apple-iphone-8-64gb-quoc-te-cu-99/,2gb,64 gb
apple iphone 7 plus 32gb quốc tế cũ 99%,iphone,5390000,https://clickbuy.com.vn/uploads/2019/03/iphone-7-plus-jetback.png,https://clickbuy.com.vn/apple-iphone-7-plus-quoc-te-32gb-cu-99/,3 gb,32 gb
apple iphone 7 32gb quốc tế cũ 99%,iphone,3490000,https://clickbuy.com.vn/uploads/2019/03/iphone-7-jetback.png,https://clickbuy.com.vn/apple-iphone-7-32gb-quoc-te-cu-99/,2gb,32 gb
samsung galaxy a32 chính hãng (6gb/ 128gb),samsung,5950000,https://clickbuy.com.vn/uploads/2020/12/thumb_a32-1a.jpg,https://clickbuy.com.vn/samsung-galaxy-a32-cong-ty/,6gb,128 gb
samsung galaxy a12 4g 128g chính hãng,samsung,3590000,https://clickbuy.com.vn/uploads/2020/12/thumb_a12-1.jpg,https://clickbuy.com.vn/samsung-galaxy-a12-cong-ty/,4gb,128 gb
samsung galaxy a02s 4g 64g chính hãng,samsung,2990000,https://clickbuy.com.vn/uploads/2021/02/thumb_a02s_3.jpg,https://clickbuy.com.vn/samsung-galaxy-a02s-cong-ty/,4gb,64 gb
